Year,Id,Predicted.Values
2014,11088752,Retained
2015,11088755,Retained
2015,11088757,Retained
2014,11088759,Retained
2014,11088778,Retained
2015,11088794,Retained
2014,11088795,Retained
2014,11088805,Retained
2014,11088809,Retained
2014,11088810,Retained
2014,11088810,Retained
2014,11088814,Retained
2014,11088826,Retained
2015,11088842,Retained
2015,11088847,Retained
2014,11088858,Retained
2014,11088872,Retained
2015,11088873,Retained
2014,11088878,Retained
2014,11088882,Retained
2014,11088883,Retained
2014,11088884,Retained
2014,11088887,Retained
2015,11088888,Retained
2014,11088890,Retained
2015,11088890,Retained
2014,11088892,Retained
2015,11088902,Retained
2015,11088907,Retained
2014,11088908,Retained
2014,11088909,Retained
2014,11088919,Retained
2015,11088924,Retained
2014,11088925,Retained
2015,11088930,Retained
2014,11088953,Retained
2015,11088959,Retained
2015,11088967,Retained
2015,11088974,Retained
2014,11088977,Retained
2015,11088978,Retained
2014,11088987,Retained
2015,11088993,Retained
2015,11088994,Retained
2015,11089002,Retained
2014,11089006,Retained
2014,11089007,Retained
2014,11089009,Retained
2014,11089012,Retained
2014,11089013,Retained
2014,11089023,Retained
2015,11089025,Retained
2015,11089041,Retained
2015,11089044,Retained
2014,11089110,Retained
2015,11089113,Retained
2014,11089115,Retained
2015,11089135,Retained
2015,11089177,Retained
2014,11089188,Retained
2014,11089195,Retained
2014,11089201,Retained
2014,11089225,Retained
2015,11089225,Retained
2014,11089226,Retained
2014,11089228,Retained
2015,11089248,Retained
2015,11089250,Retained
2014,11089272,Retained
2014,11089275,Retained
2015,11089281,Retained
2015,11089284,Retained
2014,11089286,Retained
2014,11089289,Retained
2014,11089290,Retained
2014,11089291,Retained
2014,11089292,Retained
2014,11089293,Retained
2014,11089295,Retained
2014,11089296,Retained
2014,11089305,Retained
2014,11089313,Retained
2015,11089318,Retained
2015,11089328,Retained
2014,11089329,Retained
2014,11089381,Retained
2015,11089386,Retained
2015,11089389,Retained
2015,11089400,Retained
2014,11089402,Retained
2014,11089403,Retained
2015,11089403,Retained
2015,11089421,Retained
2015,11089423,Retained
2014,11089429,Retained
2014,11089430,Retained
2014,11089432,Retained
2014,11089433,Retained
2015,11089442,Retained
2015,11089451,Retained
2014,11089455,Retained
2015,11089458,Retained
2014,11089460,Retained
2014,11089484,Retained
2014,11089487,Retained
2015,11089488,Retained
2014,11089490,Retained
2014,11089493,Retained
2015,11089507,Retained
2015,11089508,Retained
2014,11089512,Retained
2015,11089515,Retained
2014,11089543,Retained
2014,11089547,Retained
2014,11089548,Retained
2015,11089549,Retained
2014,11089557,Retained
2015,11089569,Retained
2015,11089584,Retained
2014,11089593,Retained
2014,11089601,Retained
2015,11089639,Retained
2014,11089655,Retained
2014,11089676,Retained
2014,11089683,Retained
2014,11089697,Retained
2015,11089699,Retained
2015,11089700,Retained
2015,11089713,Retained
2014,11089715,Retained
2015,11089737,Retained
2014,11089738,Retained
2015,11089751,Retained
2014,11089757,Retained
2014,11089764,Retained
2015,11089765,Retained
2015,11089766,Retained
2015,11089769,Retained
2015,11089774,Retained
2015,11089789,Retained
2014,11089790,Retained
2014,11089791,Retained
2014,11089794,Retained
2015,11089803,Retained
2014,11089805,Retained
2014,11089806,Retained
2014,11089807,Retained
2014,11089831,Retained
2014,11089862,Retained
2015,11089867,Retained
2014,11089893,Retained
2014,11089907,Retained
2015,11089946,Retained
2015,11090026,Retained
2015,11090028,Retained
2015,11090030,Retained
2015,11090041,Retained
2014,11090042,Retained
2015,11090066,Retained
2014,11090067,Retained
2015,11090072,Retained
2014,11090074,Retained
2015,11090096,Retained
2015,11090106,Retained
2015,11090112,Retained
2014,11090121,Retained
2014,11090125,Retained
2014,11090132,Retained
2015,11090138,Retained
2015,11090140,Retained
2015,11090158,Retained
2014,11090171,Retained
2015,11090176,Retained
2014,11090177,Retained
2014,11090180,Retained
2015,11090199,Retained
2014,11090204,Retained
2014,11090209,Retained
2014,11090229,Retained
2014,11090231,Retained
2015,11090234,Retained
2015,11090240,Retained
2014,11090244,Retained
2015,11090245,Retained
2014,11090246,Retained
2015,11090247,Retained
2015,11090253,Retained
2014,11090261,Retained
2015,11090263,Retained
2014,11090264,Retained
2014,11090265,Retained
2015,11090266,Retained
2014,11090267,Retained
2015,11090268,Retained
2015,11090269,Retained
2015,11090272,Retained
2015,11090273,Retained
2014,11090275,Retained
2015,11090276,Retained
2014,11090277,Retained
2015,11090278,Retained
2015,11090279,Retained
2014,11090280,Retained
2014,11090285,Retained
2015,11090287,Retained
2015,11090304,Retained
2015,11090310,Retained
2014,11090312,Retained
2015,11090313,Retained
2015,11090314,Retained
2015,11090315,Retained
2015,11090318,Retained
2014,11090337,Retained
2015,11090341,Retained
2015,11090342,Retained
2014,11090352,Retained
2014,11090354,Retained
2014,11090374,Retained
2014,11090379,Retained
2015,11090379,Retained
2014,11090380,Retained
2015,11090385,Retained
2014,11090387,Retained
2014,11090388,Retained
2014,11090391,Retained
2014,11090392,Retained
2015,11090393,Retained
2014,11090400,Retained
2015,11090409,Retained
2015,11090412,Retained
2014,11090417,Retained
2014,11090424,Retained
2015,11090445,Retained
2015,11090445,Retained
2015,11090456,Retained
2014,11090462,Retained
2014,11090467,Retained
2015,11090469,Retained
2015,11090470,Retained
2014,11090472,Retained
2015,11090476,Retained
2014,11090479,Retained
2014,11090483,Retained
2014,11090488,Retained
2015,11090510,Retained
2014,11090523,Retained
2015,11090528,Retained
2014,11090535,Retained
2014,11090536,Retained
2014,11090539,Retained
2014,11090547,Retained
2014,11090557,Retained
2015,11090558,Retained
2014,11090562,Retained
2015,11090566,Retained
2015,11090568,Retained
2015,11090571,Retained
2015,11090572,Retained
2014,11090573,Retained
2014,11090574,Retained
2015,11090581,Retained
2015,11090592,Retained
2015,11090595,Retained
2015,11090596,Retained
2015,11090600,Retained
2015,11090601,Retained
2014,11090622,Retained
2015,11090627,Retained
2015,11090639,Retained
2014,11090642,Retained
2015,11090643,Retained
2015,11090653,Retained
2015,11090654,Retained
2015,11090662,Retained
2015,11090665,Retained
2015,11090666,Retained
2015,11090667,Retained
2014,11090686,Retained
2015,11090699,Retained
2014,11090703,Retained
2014,11090717,Retained
2015,11090732,Retained
2014,11090737,Retained
2015,11090765,Retained
2015,11090766,Retained
2015,11090773,Retained
2014,11090794,Retained
2014,11090802,Retained
2015,11090816,Retained
2015,11090827,Retained
2014,11090829,Retained
2014,11090830,Retained
2014,11090837,Retained
2014,11090843,Retained
2015,11090844,Retained
2015,11090848,Retained
2014,11090849,Retained
2014,11090856,Retained
2015,11090856,Retained
2015,11090859,Retained
2015,11090861,Retained
2015,11090882,Retained
2014,11090887,Retained
2015,11090889,Retained
2014,11090892,Retained
2014,11090896,Retained
2015,11090897,Retained
2014,11090906,Retained
2015,11090907,Retained
2014,11090908,Retained
2015,11090928,Retained
2015,11090930,Retained
2014,11090943,Retained
2014,11090945,Retained
2015,11090953,Retained
2015,11091158,Retained
2015,11091161,Retained
2014,11091167,Retained
2015,11091172,Retained
2014,11091203,Retained
2015,11091205,Retained
2014,11091209,Retained
2015,11091221,Retained
2014,11091229,Retained
2015,11091252,Retained
2014,11091257,Retained
2015,11091263,Retained
2014,11091267,Retained
2014,11091272,Retained
2014,11091280,Retained
2014,11091286,Retained
2014,11091288,Retained
2014,11091297,Retained
2015,11091298,Retained
2014,11091301,Retained
2014,11091302,Retained
2015,11091303,Retained
2014,11091307,Retained
2015,11091315,Retained
2014,11091317,Retained
2014,11091319,Retained
2015,11091320,Retained
2015,11091323,Retained
2014,11091330,Retained
2014,11091331,Retained
2015,11091342,Retained
2015,11091344,Retained
2014,11091346,Retained
2014,11091347,Retained
2014,11091349,Retained
2014,11091351,Retained
2015,11091362,Retained
2015,11091369,Retained
2014,11091377,Retained
2015,11091384,Retained
2015,11091387,Retained
2015,11091388,Retained
2014,11091393,Retained
2015,11091412,Retained
2015,11091416,Retained
2015,11091418,Retained
2015,11091420,Retained
2015,11091422,Retained
2014,11091424,Retained
2015,11091428,Retained
2015,11091430,Retained
2015,11091435,Retained
2015,11091441,Retained
2015,11091442,Retained
2015,11091443,Retained
2015,11091445,Retained
2014,11091446,Retained
2014,11091448,Retained
2014,11091449,Retained
2015,11091450,Retained
2014,11091455,Retained
2014,11091460,Retained
2015,11091467,Retained
2014,11091482,Retained
2014,11091483,Retained
2014,11091495,Retained
2014,11091496,Retained
2014,11091498,Retained
2014,11091503,Retained
2014,11091504,Retained
2014,11091506,Retained
2014,11091511,Retained
2014,11091517,Retained
2015,11091519,Retained
2014,11091521,Retained
2014,11091523,Retained
2015,11091526,Retained
2014,11091528,Retained
2014,11091532,Retained
2014,11091537,Retained
2015,11091540,Retained
2014,11091542,Retained
2015,11091545,Retained
2014,11091548,Retained
2014,11091550,Retained
2014,11091552,Retained
2014,11091554,Retained
2014,11091562,Retained
2014,11091563,Retained
2015,11091567,Retained
2014,11091569,Retained
2014,11091570,Retained
2015,11091577,Retained
2014,11091578,Retained
2014,11091579,Retained
2014,11091583,Retained
2014,11091585,Retained
2015,11091589,Retained
2014,11091592,Retained
2014,11091593,Retained
2014,11091596,Retained
2014,11091617,Retained
2014,11091618,Retained
2014,11091619,Retained
2014,11091628,Retained
2015,11091633,Retained
2015,11091634,Retained
2014,11091636,Retained
2015,11091638,Retained
2015,11091639,Retained
2015,11091643,Retained
2015,11091644,Retained
2015,11091650,Retained
2015,11091664,Retained
2014,11091669,Retained
2014,11091674,Retained
2015,11091678,Retained
2015,11091680,Retained
2014,11091689,Retained
2014,11091690,Retained
2014,11091691,Retained
2014,11091694,Retained
2014,11091695,Retained
2014,11091696,Retained
2014,11091697,Retained
2014,11091698,Retained
2014,11091699,Retained
2015,11091704,Retained
2014,11091706,Retained
2015,11091707,Retained
2014,11091709,Retained
2014,11091711,Retained
2015,11091712,Retained
2014,11091717,Retained
2015,11091723,Retained
2014,11091726,Retained
2015,11091729,Retained
2015,11091737,Retained
2014,11091744,Retained
2015,11091747,Retained
2015,11091754,Retained
2015,11091755,Retained
2014,11091757,Retained
2015,11091759,Retained
2014,11091761,Retained
2014,11091765,Retained
2014,11091769,Retained
2014,11091770,Retained
2014,11091771,Retained
2014,11091772,Retained
2014,11091773,Retained
2014,11091774,Retained
2014,11091775,Retained
2014,11091776,Retained
2014,11091777,Retained
2014,11091778,Retained
2014,11091779,Retained
2014,11091780,Retained
2014,11091781,Retained
2014,11091782,Retained
2014,11091783,Retained
2014,11091784,Retained
2014,11091785,Retained
2014,11091786,Retained
2014,11091787,Retained
2014,11091788,Retained
2014,11091789,Retained
2015,11091790,Retained
2014,11091791,Retained
2014,11091792,Retained
2014,11091793,Retained
2014,11091794,Retained
2014,11091795,Retained
2014,11091796,Retained
2014,11091797,Retained
2014,11091798,Retained
2014,11091799,Retained
2014,11091800,Retained
2014,11091801,Retained
2014,11091802,Retained
2014,11091803,Retained
2014,11091804,Retained
2014,11091805,Retained
2014,11091806,Retained
2014,11091807,Retained
2014,11091808,Retained
2014,11091809,Retained
2014,11091810,Retained
2014,11091811,Retained
2014,11091812,Retained
2015,11091813,Retained
2014,11091814,Retained
2014,11091815,Retained
2014,11091816,Retained
2014,11091817,Retained
2014,11091818,Retained
2014,11091819,Retained
2014,11091820,Retained
2014,11091821,Retained
2014,11091822,Retained
2014,11091823,Retained
2014,11091824,Retained
2014,11091825,Retained
2014,11091826,Retained
2014,11091827,Retained
2014,11091828,Retained
2014,11091829,Retained
2014,11091830,Retained
2014,11091831,Retained
2014,11091832,Retained
2014,11091833,Retained
2014,11091834,Retained
2014,11091835,Retained
2015,11091836,Retained
2015,11091840,Retained
2014,11091852,Retained
2014,11091859,Retained
2014,11091862,Retained
2015,11091863,Retained
2014,11091867,Retained
2015,11091868,Retained
2015,11091871,Retained
2014,11091873,Retained
2015,11091876,Retained
2014,11091878,Retained
2015,11091882,Retained
2014,11091883,Retained
2014,11091884,Retained
2014,11091886,Retained
2014,11091887,Retained
2014,11091888,Retained
2014,11091890,Retained
2014,11091891,Retained
2014,11091892,Retained
2014,11091894,Retained
2015,11091909,Retained
2015,11091910,Retained
2014,11091914,Retained
2014,11091917,Retained
2014,11091921,Retained
2014,11091933,Retained
2014,11091949,Retained
2015,11091950,Retained
2014,11091959,Retained
2014,11091975,Retained
2014,11091978,Retained
2014,11091984,Retained
2014,11091990,Retained
2014,11091994,Retained
2014,11091995,Retained
2015,11092001,Retained
2014,11092010,Retained
2015,11092010,Retained
2014,11092011,Retained
2014,11092013,Retained
2014,11092016,Retained
2015,11092017,Retained
2014,11092018,Retained
2015,11092022,Retained
2015,11092029,Retained
2014,11092036,Retained
2015,11092039,Retained
2014,11092041,Retained
2015,11092043,Retained
2014,11092049,Retained
2014,11092052,Retained
2014,11092056,Retained
2014,11092057,Retained
2014,11092058,Retained
2014,11092059,Retained
2015,11092061,Retained
2014,11092062,Retained
2014,11092063,Retained
2014,11092064,Retained
2015,11092065,Retained
2014,11092067,Retained
2015,11092069,Retained
2015,11092070,Retained
2014,11092074,Retained
2015,11092079,Retained
2015,11092084,Retained
2014,11092085,Retained
2014,11092088,Retained
2015,11092091,Retained
2015,11092094,Retained
2015,11092097,Retained
2014,11092106,Retained
2015,11092110,Retained
2015,11092113,Retained
2015,11092114,Retained
2014,11092121,Retained
2014,11092133,Retained
2014,11092137,Retained
2014,11092149,Retained
2014,11092150,Retained
2014,11092153,Retained
2014,11092155,Retained
2015,11092157,Retained
2015,11092158,Retained
2015,11092161,Retained
2015,11092162,Retained
2014,11092166,Retained
2015,11092168,Retained
2014,11092174,Retained
2014,11092175,Retained
2015,11092179,Retained
2015,11092180,Retained
2014,11092182,Retained
2014,11092182,Retained
2015,11092183,Retained
2014,11092184,Retained
2014,11092188,Retained
2014,11092191,Retained
2014,11092195,Retained
2015,11092196,Retained
2014,11092199,Retained
2014,11092203,Retained
2015,11092204,Retained
2015,11092212,Retained
2014,11092215,Retained
2015,11092230,Retained
2015,11092231,Retained
2014,11092232,Retained
2014,11092233,Retained
2015,11092233,Retained
2014,11092235,Retained
2015,11092240,Retained
2015,11092245,Retained
2015,11092249,Retained
2014,11092255,Retained
2014,11092256,Retained
2014,11092262,Retained
2014,11092265,Retained
2014,11092266,Retained
2015,11092267,Retained
2015,11092269,Retained
2014,11092272,Retained
2014,11092273,Retained
2014,11092278,Retained
2015,11092279,Retained
2014,11092280,Retained
2015,11092287,Retained
2015,11092293,Retained
2015,11092294,Retained
2015,11092301,Retained
2014,11092304,Retained
2014,11092307,Retained
2014,11092308,Retained
2014,11092313,Retained
2015,11092326,Retained
2014,11092327,Retained
2014,11092331,Retained
2014,11092335,Retained
2015,11092337,Retained
2015,11092339,Retained
2015,11092340,Retained
2015,11092342,Retained
2014,11092343,Retained
2014,11092344,Retained
2014,11092347,Retained
2015,11092348,Retained
2014,11092349,Retained
2014,11092350,Retained
2015,11092352,Retained
2014,11092353,Retained
2014,11092355,Retained
2014,11092357,Retained
2015,11092359,Retained
2015,11092364,Retained
2014,11092366,Retained
2015,11092367,Retained
2014,11092373,Retained
2014,11092378,Retained
2015,11092379,Retained
2014,11092384,Retained
2015,11092394,Retained
2014,11092395,Retained
2014,11092404,Retained
2014,11092406,Retained
2015,11092407,Retained
2015,11092419,Retained
2014,11092429,Retained
2014,11092430,Retained
2015,11092432,Retained
2014,11092433,Retained
2014,11092449,Retained
2015,11092450,Retained
2014,11092453,Retained
2014,11092461,Retained
2015,11092470,Retained
2014,11092480,Retained
2014,11092481,Retained
2014,11092485,Retained
2014,11092486,Retained
2015,11092488,Retained
2015,11092491,Retained
2015,11092492,Retained
2014,11092495,Retained
2015,11092499,Retained
2015,11092501,Retained
2014,11092508,Retained
2014,11092511,Retained
2014,11092514,Retained
2015,11092515,Retained
2014,11092518,Retained
2015,11092519,Retained
2014,11092524,Retained
2014,11092526,Retained
2014,11092535,Retained
2015,11092538,Retained
2014,11092539,Retained
2014,11092541,Retained
2014,11092545,Retained
2014,11092553,Retained
2014,11092556,Retained
2014,11092558,Retained
2014,11092559,Retained
2014,11092561,Retained
2014,11092564,Retained
2014,11092567,Retained
2014,11092568,Retained
2014,11092570,Retained
2014,11092573,Retained
2015,11092576,Retained
2015,11092578,Retained
2015,11092583,Retained
2014,11092598,Retained
2015,11092599,Retained
2015,11092612,Retained
2015,11092619,Retained
2015,11092620,Retained
2015,11092642,Retained
2014,11092650,Retained
2014,11092654,Retained
2014,11092657,Retained
2014,11092660,Retained
2015,11092675,Retained
2014,11092678,Retained
2014,11092679,Retained
2014,11092692,Retained
2015,11092713,Retained
2015,11092718,Retained
2015,11092722,Retained
2015,11092732,Retained
2014,11092733,Retained
2015,11092735,Retained
2014,11092739,Retained
2014,11092741,Retained
2014,11092742,Retained
2014,11092744,Retained
2014,11092745,Retained
2014,11092746,Retained
2014,11092747,Retained
2014,11092748,Retained
2014,11092749,Retained
2014,11092750,Retained
2014,11092754,Retained
2014,11092755,Retained
2014,11092759,Retained
2014,11092770,Retained
2014,11092771,Retained
2014,11092773,Retained
2014,11092774,Retained
2014,11092775,Retained
2014,11092777,Retained
2015,11092780,Retained
2014,11092781,Retained
2015,11092790,Retained
2015,11092799,Retained
2014,11092803,Retained
2014,11092805,Retained
2014,11092813,Retained
2015,11092818,Retained
2015,11092823,Retained
2014,11092825,Retained
2015,11092839,Retained
2015,11092841,Retained
2014,11092843,Retained
2014,11092846,Retained
2014,11092853,Retained
2014,11092855,Retained
2014,11092856,Retained
2014,11092857,Retained
2014,11092858,Retained
2014,11092859,Retained
2014,11092860,Retained
2014,11092861,Retained
2015,11092862,Retained
2014,11092863,Retained
2014,11092864,Retained
2014,11092865,Retained
2014,11092867,Retained
2014,11092868,Retained
2014,11092869,Retained
2014,11092870,Retained
2014,11092871,Retained
2014,11092872,Retained
2014,11092873,Retained
2014,11092874,Retained
2014,11092879,Retained
2014,11092881,Retained
2014,11092891,Retained
2014,11092901,Retained
2014,11092903,Retained
2015,11092904,Retained
2015,11092905,Retained
2014,11092906,Retained
2015,11092911,Retained
2015,11092912,Retained
2015,11092914,Retained
2014,11092922,Retained
2015,11092938,Retained
2014,11092942,Retained
2014,11092943,Retained
2014,11092946,Retained
2015,11092952,Retained
2015,11092956,Retained
2015,11092958,Retained
2015,11092960,Retained
2014,11092961,Retained
2015,11092964,Retained
2015,11092965,Retained
2015,11092981,Retained
2015,11092982,Retained
2015,11092983,Retained
2014,11092984,Retained
2014,11092985,Retained
2015,11092987,Retained
2014,11092990,Retained
2014,11092991,Retained
2014,11092994,Retained
2015,11092995,Retained
2014,11092997,Retained
2015,11092998,Retained
2015,11093000,Retained
2015,11093001,Retained
2014,11093002,Retained
2015,11093004,Retained
2014,11093005,Retained
2015,11093007,Retained
2015,11093014,Retained
2015,11093015,Retained
2014,11093023,Retained
2014,11093027,Retained
2015,11093032,Retained
2015,11093034,Retained
2015,11093037,Retained
2014,11093038,Retained
2015,11093039,Retained
2014,11093041,Retained
2015,11093042,Retained
2015,11093043,Retained
2015,11093044,Retained
2014,11093045,Retained
2015,11093047,Retained
2015,11093049,Retained
2015,11093051,Retained
2015,11093052,Retained
2014,11093053,Retained
2015,11093055,Retained
2015,11093056,Retained
2014,11093060,Retained
2014,11093063,Retained
2015,11093066,Retained
2014,11093067,Retained
2015,11093069,Retained
2015,11093070,Retained
2015,11093071,Retained
2014,11093072,Retained
2015,11093074,Retained
2014,11093075,Retained
2014,11093081,Retained
2014,11093082,Retained
2014,11093083,Retained
2015,11093084,Retained
2014,11093085,Retained
2014,11093087,Retained
2014,11093092,Retained
2014,11093100,Retained
2015,11093105,Retained
2014,11093109,Retained
2015,11093110,Retained
2014,11093112,Retained
2014,11093114,Retained
2014,11093120,Retained
2014,11093121,Retained
2014,11093122,Retained
2014,11093124,Retained
2014,11093125,Retained
2015,11093127,Retained
2014,11093128,Retained
2014,11093150,Retained
2014,11093153,Retained
2014,11093154,Retained
2015,11093159,Retained
2014,11093160,Retained
2014,11093169,Retained
2014,11093173,Retained
2015,11093174,Retained
2014,11093177,Retained
2014,11093179,Retained
2015,11093212,Retained
2014,11093214,Retained
2014,11093217,Retained
2014,11093228,Retained
2014,11093230,Retained
2014,11093232,Retained
2014,11093233,Retained
2014,11093235,Retained
2014,11093237,Retained
2014,11093239,Retained
2014,11093245,Retained
2014,11093247,Retained
2014,11093252,Retained
2014,11093263,Retained
2015,11093266,Retained
2014,11093267,Retained
2015,11093269,Retained
2014,11093273,Retained
2014,11093276,Retained
2014,11093278,Retained
2015,11093281,Retained
2014,11093282,Retained
2014,11093283,Retained
2014,11093284,Retained
2014,11093294,Retained
2015,11093302,Retained
2014,11093308,Retained
2014,11093312,Retained
2015,11093317,Retained
2015,11093320,Retained
2015,11093321,Retained
2014,11093323,Retained
2014,11093324,Retained
2014,11093326,Retained
2014,11093328,Retained
2014,11093329,Retained
2014,11093332,Retained
2014,11093333,Retained
2014,11093334,Retained
2015,11093341,Retained
2015,11093343,Retained
2014,11093349,Retained
2014,11093353,Retained
2014,11093356,Retained
2014,11093357,Retained
2014,11093360,Retained
2014,11093361,Retained
2014,11093363,Retained
2014,11093365,Retained
2015,11093370,Retained
2015,11093371,Retained
2015,11093375,Retained
2014,11093380,Retained
2015,11093407,Retained
2014,11093412,Retained
2015,11093435,Retained
2015,11093441,Retained
2015,11093446,Retained
2015,11093457,Retained
2014,11093482,Retained
2015,11093496,Retained
2015,11093514,Retained
2015,11093523,Retained
2014,11093525,Retained
2015,11093529,Retained
2014,11093535,Retained
2014,11093537,Retained
2015,11093548,Retained
2015,11093551,Retained
2014,11093558,Retained
2014,11093562,Retained
2014,11093573,Retained
2015,11093576,Retained
2014,11093581,Retained
2014,11093589,Retained
2014,11093602,Retained
2014,11093606,Retained
2014,11093609,Retained
2014,11093610,Retained
2014,11093619,Retained
2015,11093629,Retained
2014,11093671,Retained
2015,11093686,Retained
2014,11093689,Retained
2015,11093702,Retained
2014,11093703,Retained
2015,11093703,Retained
2015,11093711,Retained
2015,11093728,Retained
2014,11093731,Retained
2014,11093732,Retained
2014,11093741,Retained
2014,11093742,Retained
2014,11093754,Retained
2015,11093763,Retained
2014,11093786,Retained
2015,11093794,Retained
2014,11093798,Retained
2014,11093803,Retained
2014,11093804,Retained
2015,11093826,Retained
2014,11093834,Retained
2014,11093852,Retained
2014,11093852,Retained
2014,11093861,Retained
2014,11093867,Retained
2015,11093871,Retained
2014,11093873,Retained
2014,11093876,Retained
2015,11093877,Retained
2014,11093881,Retained
2015,11093897,Retained
2014,11093898,Retained
2015,11093901,Retained
2015,11093906,Retained
2014,11093908,Retained
2014,11093910,Retained
2015,11093919,Retained
2014,11093925,Retained
2014,11093926,Retained
2014,11093929,Retained
2015,11093936,Retained
2015,11093948,Retained
2014,11093952,Retained
2015,11093953,Retained
2014,11093990,Retained
2014,11093991,Retained
2014,11093997,Retained
2015,11094012,Retained
2015,11094014,Retained
2015,11094016,Retained
2014,11094024,Retained
2014,11094026,Retained
2015,11094029,Retained
2015,11094034,Retained
2014,11094046,Retained
2014,11094048,Retained
2014,11094055,Retained
2015,11094063,Retained
2015,11094085,Retained
2014,11094086,Retained
2015,11094097,Retained
2014,11094101,Retained
2015,11094107,Retained
2015,11094111,Retained
2015,11094119,Retained
2015,11094122,Retained
2014,11094125,Retained
2014,11094129,Retained
2014,11094134,Retained
2014,11094135,Retained
2014,11094136,Retained
2014,11094149,Retained
2014,11094149,Retained
2015,11094151,Retained
2015,11094154,Retained
2014,11094156,Retained
2014,11094157,Retained
2015,11094160,Retained
2014,11094162,Retained
2015,11094185,Retained
2014,11094191,Retained
2015,11094195,Retained
2014,11094202,Retained
2014,11094203,Retained
2014,11094204,Retained
2014,11094205,Retained
2014,11094206,Retained
2014,11094209,Retained
2014,11094213,Retained
2015,11094227,Retained
2014,11094231,Retained
2015,11094233,Retained
2014,11094235,Retained
2014,11094246,Retained
2014,11094248,Retained
2014,11094250,Retained
2014,11094260,Retained
2015,11094266,Retained
2014,11094268,Retained
2015,11094277,Retained
2015,11094280,Retained
2014,11094285,Retained
2014,11094293,Retained
2014,11094296,Retained
2014,11094298,Retained
2014,11094299,Retained
2014,11094300,Retained
2014,11094305,Retained
2015,11094308,Retained
2014,11094309,Retained
2014,11094311,Retained
2014,11094314,Lost
2014,11094315,Retained
2014,11094321,Lost
2014,11094322,Lost
2014,11094323,Retained
2014,11094331,Retained
2014,11094333,Retained
2014,11094335,Retained
2015,11094351,Retained
2014,11094361,Retained
2014,11094364,Retained
2015,11094374,Retained
2015,11094375,Retained
2015,11094381,Retained
2015,11094384,Retained
2015,11094386,Retained
2015,11094387,Retained
2014,11094388,Retained
2015,11094394,Retained
2015,11094397,Retained
2014,11094402,Retained
2014,11094404,Retained
2014,11094405,Retained
2015,11094406,Retained
2015,11094407,Retained
2015,11094408,Retained
2014,11094411,Retained
2015,11094426,Retained
2014,11094436,Retained
2015,11094437,Retained
2014,11094449,Retained
2014,11094450,Retained
2014,11094451,Retained
2014,11094452,Retained
2014,11094454,Retained
2014,11094455,Retained
2014,11094457,Retained
2014,11094458,Retained
2014,11094462,Retained
2014,11094463,Retained
2014,11094464,Retained
2014,11094465,Retained
2014,11094466,Retained
2014,11094467,Retained
2014,11094468,Retained
2014,11094469,Retained
2014,11094474,Retained
2014,11094475,Retained
2014,11094476,Retained
2014,11094477,Retained
2014,11094478,Retained
2014,11094479,Retained
2015,11094480,Retained
2014,11094486,Retained
2015,11094495,Retained
2014,11094510,Retained
2015,11094519,Retained
2015,11094522,Retained
2015,11094531,Retained
2014,11094533,Retained
2015,11094536,Retained
2015,11094538,Retained
2015,11094541,Retained
2015,11094545,Retained
2015,11094548,Retained
2015,11094549,Retained
2015,11094553,Retained
2015,11094558,Retained
2014,11094559,Retained
2015,11094560,Retained
2014,11094562,Retained
2014,11094565,Retained
2014,11094567,Retained
2015,11094569,Retained
2015,11094573,Retained
2015,11094578,Retained
2014,11094580,Retained
2014,11094587,Retained
2014,11094589,Retained
2015,11094590,Retained
2014,11094592,Retained
2014,11094596,Retained
2014,11094600,Retained
2014,11094601,Retained
2014,11094604,Retained
2014,11094606,Retained
2014,11094608,Retained
2014,11094610,Retained
2015,11094611,Retained
2014,11094612,Retained
2014,11094614,Retained
2014,11094615,Retained
2014,11094616,Retained
2014,11094617,Retained
2014,11094620,Retained
2014,11094621,Retained
2014,11094624,Retained
2014,11094625,Retained
2014,11094626,Retained
2014,11094627,Retained
2014,11094628,Retained
2014,11094629,Retained
2014,11094630,Retained
2014,11094631,Retained
2014,11094632,Retained
2014,11094633,Retained
2014,11094634,Retained
2014,11094635,Retained
2014,11094636,Retained
2014,11094637,Retained
2014,11094638,Retained
2014,11094641,Retained
2014,11094642,Retained
2014,11094643,Retained
2014,11094644,Retained
2014,11094647,Retained
2014,11094648,Retained
2014,11094651,Retained
2014,11094652,Retained
2014,11094652,Retained
2014,11094653,Retained
2014,11094654,Retained
2014,11094657,Retained
2014,11094658,Retained
2014,11094661,Retained
2014,11094662,Retained
2014,11094663,Retained
2014,11094664,Retained
2014,11094665,Retained
2014,11094666,Retained
2014,11094667,Retained
2014,11094668,Retained
2014,11094669,Retained
2014,11094670,Retained
2014,11094671,Retained
2014,11094673,Retained
2014,11094674,Retained
2014,11094675,Retained
2014,11094676,Retained
2014,11094677,Retained
2014,11094678,Retained
2014,11094679,Retained
2014,11094680,Retained
2014,11094681,Retained
2014,11094682,Retained
2014,11094683,Retained
2014,11094684,Retained
2014,11094685,Retained
2014,11094688,Retained
2014,11094689,Retained
2014,11094690,Retained
2014,11094691,Retained
2014,11094692,Retained
2014,11094693,Retained
2014,11094695,Retained
2014,11094697,Retained
2014,11094700,Retained
2014,11094701,Retained
2014,11094702,Retained
2015,11094706,Retained
2015,11094712,Retained
2015,11094716,Retained
2014,11094717,Retained
