id,lat,long,State
4418,40.6698,-73.9583,NY
4419,40.7848,-73.9504,NY
4420,40.6424,-74.0813,NY
4421,40.6034,-73.9995,NY
4422,40.8378,-73.8597,NY
4423,40.7029,-73.9946,NY
4424,40.5913,-73.9372,NY
4425,40.7424,-73.8706,NY
4426,40.775,-73.9589,NY
4427,40.6917,-73.9357,NY
4428,40.8317,-73.9493,NY
4429,40.7536,-73.9038,NY
4430,40.7812,-73.9479,NY
4431,40.7406,-73.9839,NY
4432,40.7603,-73.9931,NY
4433,40.7542,-74.0002,NY
4434,40.7122,-74.0086,NY
4435,40.7064,-73.8167,NY
4436,40.7463,-73.9445,NY
4437,40.6314,-73.8854,NY
4438,40.7388,-73.8706,NY
4439,40.7685,-73.9598,NY
4440,40.7149,-74.0115,NY
4441,40.7656,-73.9607,NY
4442,40.7648,-73.9762,NY
4443,40.6783,-73.9552,NY
4444,40.8796,-73.879,NY
4445,40.7076,-73.8362,NY
4446,40.7381,-73.9254,NY
4447,40.7576,-73.9867,NY
4448,40.7779,-73.9075,NY
4449,40.6914,-73.9176,NY
4450,40.7008,-73.9122,NY
4451,40.8514,-73.9304,NY
4452,40.6448,-74.0128,NY
4453,40.7728,-73.9463,NY
4454,40.7833,-73.9765,NY
4455,40.7435,-73.888,NY
4456,40.7733,-73.949,NY
4457,40.733,-73.9844,NY
4458,40.7713,-73.9534,NY
4459,40.8233,-73.951,NY
4460,40.6923,-73.9432,NY
4461,40.6855,-74.0025,NY
4462,40.7056,-73.934,NY
4463,40.6853,-73.9787,NY
4464,40.7325,-73.9895,NY
4465,40.7649,-73.9064,NY
4466,40.6875,-74.0005,NY
4467,40.6845,-73.998,NY
4468,40.6849,-73.9672,NY
4469,40.7116,-73.9405,NY
4470,40.7843,-73.9545,NY
4471,40.6864,-73.9852,NY
4472,40.6932,-73.9724,NY
4473,40.6534,-73.9815,NY
4474,40.7372,-73.9924,NY
4475,40.8212,-73.8765,NY
4476,40.7378,-73.7815,NY
4477,40.7579,-73.9693,NY
4478,40.6633,-73.9812,NY
4479,40.7495,-73.9716,NY
4480,40.7722,-73.9528,NY
4481,40.7375,-73.9841,NY
4482,40.7973,-73.9489,NY
4483,40.8183,-73.9392,NY
4484,40.7969,-73.9701,NY
4485,40.7646,-73.9166,NY
4486,40.7206,-74.0101,NY
4487,40.6626,-73.9797,NY
4488,40.7114,-73.791,NY
4489,40.7055,-74.0079,NY
4490,40.6334,-73.8829,NY
4491,40.7858,-73.9428,NY
4492,40.6939,-73.9297,NY
4493,40.7554,-73.9795,NY
4494,40.7963,-73.9383,NY
4495,40.757,-73.8923,NY
4496,40.7764,-73.9832,NY
4497,40.6811,-73.9633,NY
4498,40.7299,-73.9914,NY
4499,40.7113,-73.8524,NY
4500,40.7822,-73.9716,NY
4501,40.7084,-74.0148,NY
4502,40.7083,-74.0175,NY
4503,40.7587,-73.927,NY
4504,40.7369,-73.9936,NY
4505,40.6863,-73.7939,NY
4506,40.7278,-73.8328,NY
4507,40.759,-73.9703,NY
4508,40.7584,-73.9773,NY
4509,40.7693,-73.9831,NY
4510,40.6979,-73.9718,NY
4511,40.7794,-73.9446,NY
4512,40.8165,-73.9465,NY
4513,40.6899,-73.9815,NY
4514,40.7527,-73.9945,NY
4515,40.6122,-73.994,NY
4516,40.765,-73.9475,NY
4517,40.708,-73.9545,NY
4518,40.759,-73.9939,NY
4519,40.755,-73.8909,NY
4520,40.7676,-73.9685,NY
4521,40.8588,-73.9316,NY
4522,40.75,-73.9913,NY
4523,40.7828,-73.9754,NY
4524,40.7449,-73.985,NY
4525,40.7578,-73.9912,NY
4526,40.6867,-73.7929,NY
4527,40.7232,-73.9912,NY
4528,40.6856,-74.0024,NY
4529,40.7061,-74.006,NY
4530,40.7521,-73.9912,NY
4531,40.5618,-74.1158,NY
4532,40.7558,-73.9358,NY
4533,40.7494,-73.9829,NY
4534,40.7294,-73.9945,NY
4535,40.7434,-73.9206,NY
4536,40.6818,-73.9499,NY
4537,40.6829,-73.9596,NY
4538,40.7176,-73.9905,NY
4539,40.7543,-73.9869,NY
4540,40.7074,-74.0024,NY
4541,40.735,-74.0084,NY
4542,40.6652,-73.856,NY
4543,40.6668,-73.9867,NY
4544,40.6457,-74.0082,NY
4545,40.7037,-73.8222,NY
4546,40.6645,-73.9836,NY
4547,40.7382,-73.9878,NY
4548,40.8651,-73.9219,NY
4549,40.7337,-74.0024,NY
4550,40.7531,-73.9721,NY
4551,40.7574,-73.9404,NY
4552,40.7492,-73.9941,NY
4553,40.7553,-73.9677,NY
4554,40.6921,-73.964,NY
4555,40.7416,-73.9874,NY
4556,40.6871,-73.9992,NY
4557,40.7181,-73.9596,NY
4558,40.807,-73.9397,NY
4559,40.6029,-73.9404,NY
4560,40.7118,-74.0095,NY
4561,40.7032,-74.0144,NY
4562,40.8216,-73.9546,NY
4563,40.7262,-73.9562,NY
4564,40.7281,-73.8611,NY
4565,40.8805,-73.8816,NY
4566,40.7598,-73.9063,NY
4567,40.7436,-73.9944,NY
4568,40.8134,-73.8881,NY
4569,40.7757,-73.9626,NY
4570,40.593,-73.9936,NY
4571,40.7544,-73.9781,NY
4572,40.7641,-73.971,NY
4573,40.7145,-73.9444,NY
4574,40.7461,-73.9143,NY
4575,40.7459,-73.9921,NY
4576,40.7396,-73.853,NY
4577,40.7016,-73.9933,NY
4578,40.7392,-73.858,NY
4579,40.6727,-73.9884,NY
4580,40.7038,-73.9312,NY
4581,40.757,-73.7531,NY
4582,40.8032,-73.9446,NY
4583,40.8412,-73.9258,NY
4584,40.8349,-73.853,NY
4585,40.8878,-73.9158,NY
4586,40.7149,-73.9919,NY
4587,40.7722,-73.9822,NY
4588,40.8236,-73.8072,NY
4589,40.7765,-73.9767,NY
4590,40.8186,-73.9273,NY
4591,40.8158,-73.9448,NY
4592,40.6724,-73.9825,NY
4593,40.7719,-73.9469,NY
4594,40.6786,-73.979,NY
4595,40.8113,-73.9578,NY
4596,40.7329,-73.9813,NY
4597,40.7185,-74.0051,NY
4598,40.7641,-73.961,NY
4599,40.8374,-73.9135,NY
4600,40.7334,-73.8642,NY
4601,40.7036,-73.8087,NY
4602,40.7473,-73.9896,NY
4603,40.7733,-73.959,NY
4604,40.7471,-73.8887,NY
4605,40.7758,-73.9809,NY
4606,40.7749,-73.9217,NY
4607,40.6333,-73.9214,NY
4608,40.7214,-73.9974,NY
4609,40.7777,-73.9632,NY
4610,40.8428,-73.8891,NY
4611,40.7943,-73.949,NY
4612,40.815,-73.9601,NY
4613,40.7626,-73.9692,NY
4614,40.7133,-73.8286,NY
4615,40.6732,-73.9763,NY
4616,40.765,-73.9551,NY
4617,40.7601,-73.9965,NY
4618,40.6349,-73.8879,NY
4619,40.6768,-73.9482,NY
4620,40.7138,-73.7476,NY
4621,40.7095,-74.0017,NY
4622,40.6409,-73.9736,NY
4623,40.7869,-73.973,NY
4624,40.8678,-73.8861,NY
4625,40.7604,-73.9875,NY
4626,40.665,-73.9865,NY
4627,40.769,-73.9649,NY
4628,40.708,-74.0136,NY
4629,40.6253,-73.9972,NY
4630,40.754,-73.9424,NY
4631,40.7239,-73.997,NY
4632,40.6489,-73.9697,NY
4633,40.7458,-73.9258,NY
4634,40.7681,-73.7373,NY
4635,40.7594,-73.9808,NY
4636,40.7271,-73.9954,NY
4637,40.8043,-73.9418,NY
4638,40.7576,-73.9091,NY
4639,40.8662,-73.9002,NY
4640,40.7199,-74.0003,NY
4641,40.7462,-74.0064,NY
4642,40.7623,-73.9218,NY
4643,40.8843,-73.8624,NY
4644,40.7817,-73.8277,NY
4645,40.8636,-73.8558,NY
4646,40.6392,-73.9914,NY
4647,40.8173,-73.9405,NY
4648,40.7463,-73.8963,NY
4649,40.7462,-73.915,NY
4650,40.6085,-73.9502,NY
4651,40.8727,-73.9032,NY
4652,40.7711,-73.9082,NY
4653,40.6911,-73.9863,NY
4654,40.8253,-73.9438,NY
4655,40.7699,-73.9278,NY
4656,40.769,-73.9654,NY
4657,40.7447,-73.8522,NY
4658,40.6092,-74.0286,NY
4659,40.6859,-73.9342,NY
4660,40.6457,-73.8812,NY
4661,40.7623,-73.9841,NY
4662,40.6722,-73.9821,NY
4663,40.6769,-73.9723,NY
4664,40.6897,-73.9741,NY
4665,40.7658,-73.7681,NY
4666,40.7342,-73.8991,NY
4667,40.7197,-73.9994,NY
4668,40.7906,-73.9799,NY
4669,40.7971,-73.9402,NY
4670,40.775,-73.961,NY
4671,40.7393,-73.9973,NY
4672,40.7258,-73.9866,NY
4673,40.6131,-74.0789,NY
4674,40.7225,-73.9888,NY
4675,40.6355,-74.0261,NY
4676,40.6579,-73.8306,NY
4677,40.7799,-73.9466,NY
4678,40.6751,-73.9813,NY
4679,40.8102,-73.9374,NY
4680,40.7117,-74.0009,NY
4681,40.6885,-73.9376,NY
4682,40.7372,-74.0016,NY
4683,40.8476,-73.9396,NY
4684,40.773,-73.9521,NY
4685,40.7366,-73.9889,NY
4686,40.7459,-73.9922,NY
4687,40.5798,-73.8372,NY
4688,40.6821,-73.9474,NY
4689,40.7678,-73.956,NY
4690,40.6137,-73.9244,NY
4691,40.8584,-73.8851,NY
4692,40.7409,-73.9879,NY
4693,40.6355,-73.9402,NY
4694,40.6931,-73.9929,NY
4695,40.7785,-73.9821,NY
4696,40.7696,-73.9662,NY
4697,40.683,-73.9668,NY
4698,40.7239,-73.988,NY
4699,40.7083,-74.0082,NY
4700,40.7671,-73.9565,NY
4701,40.6555,-73.8842,NY
4702,40.6983,-73.8348,NY
4703,40.7074,-73.9599,NY
4704,40.7228,-73.9853,NY
4705,40.7318,-73.8689,NY
4706,40.7449,-73.8291,NY
4707,40.575,-73.9996,NY
4708,40.765,-73.9878,NY
4709,40.7804,-73.8223,NY
4710,40.7452,-73.9848,NY
4711,40.7284,-73.996,NY
4712,40.7169,-73.8346,NY
4713,40.6878,-74.0014,NY
4714,40.7198,-73.9894,NY
4715,40.6017,-73.9888,NY
4716,40.7546,-73.8765,NY
4717,40.7321,-74.0014,NY
4718,40.7907,-73.9516,NY
4719,40.727,-73.9764,NY
4720,40.6388,-73.9954,NY
4721,40.7113,-73.9838,NY
4722,40.7622,-73.8732,NY
4723,40.7292,-74.004,NY
4724,40.7153,-74.0112,NY
4725,40.7307,-73.9891,NY
4726,40.8328,-73.9458,NY
4727,40.8081,-73.9601,NY
4728,40.8,-73.947,NY
4729,40.7429,-73.9887,NY
4730,40.783,-73.9821,NY
4731,40.7262,-73.9984,NY
4732,40.6749,-73.984,NY
4733,40.7621,-73.9324,NY
4734,40.8048,-73.9414,NY
4735,40.7332,-74.0024,NY
4736,40.7693,-73.9949,NY
4737,40.7417,-73.9832,NY
4738,40.7141,-73.9516,NY
4739,40.7193,-73.9571,NY
4740,40.6648,-73.9789,NY
4741,40.7636,-73.9163,NY
4742,40.7569,-73.972,NY
4743,40.8208,-73.9156,NY
4744,40.6655,-73.9761,NY
4745,40.8521,-73.8437,NY
4746,40.7922,-73.9463,NY
4747,40.8712,-73.9141,NY
4748,40.7075,-74.0119,NY
4749,40.6792,-73.9553,NY
4750,40.7876,-73.9432,NY
4751,40.7809,-73.8088,NY
4752,40.8468,-73.8519,NY
4753,40.7796,-73.9779,NY
4754,40.6641,-73.9793,NY
4755,40.7488,-73.9008,NY
4756,40.7194,-74.0087,NY
4757,40.7234,-73.9996,NY
4758,40.7917,-73.9765,NY
4759,40.7645,-73.9708,NY
4760,40.735,-73.9567,NY
4761,40.7529,-73.9951,NY
4762,40.7229,-73.9458,NY
4763,40.8229,-73.9442,NY
4764,40.7744,-73.9635,NY
4765,40.7751,-73.9609,NY
4766,40.7714,-73.9533,NY
4767,40.688,-73.9915,NY
4768,40.8125,-73.9607,NY
4769,40.713,-73.8196,NY
4770,40.8021,-73.9657,NY
4771,40.7955,-73.9737,NY
4772,40.79,-73.9409,NY
4773,40.8039,-73.9378,NY
4774,40.8168,-73.9463,NY
4775,40.819,-73.9447,NY
4776,40.7652,-73.9793,NY
4777,40.6317,-73.9465,NY
4778,40.7472,-73.8915,NY
4779,40.7502,-73.977,NY
4780,40.7853,-73.9475,NY
4781,40.681,-73.9861,NY
4782,40.8168,-73.9205,NY
4783,40.7537,-73.9774,NY
4784,40.6745,-73.9566,NY
4785,40.8407,-73.937,NY
4786,40.7248,-73.7363,NY
4787,40.7606,-73.9312,NY
4788,40.6775,-73.9318,NY
4789,40.7652,-73.9579,NY
4790,40.8327,-73.9051,NY
4791,40.7184,-73.8406,NY
4792,40.7749,-73.9154,NY
4793,40.6882,-73.9953,NY
4794,40.7701,-73.9239,NY
4795,40.879,-73.9167,NY
4796,40.8522,-73.929,NY
4797,40.8613,-73.9087,NY
4798,40.7027,-73.902,NY
4799,40.6928,-73.9077,NY
4800,40.7022,-73.9036,NY
4801,40.7704,-73.8758,NY
4802,40.8119,-73.9473,NY
4803,40.7989,-73.9435,NY
4804,40.7293,-73.9893,NY
4805,40.8028,-73.9526,NY
4806,40.8256,-73.9412,NY
4807,40.822,-73.9425,NY
4808,40.7564,-73.877,NY
4809,40.7104,-73.9494,NY
4810,40.6915,-73.9377,NY
4811,40.7073,-73.9432,NY
4812,40.713,-74.0095,NY
4813,40.7783,-73.9089,NY
4814,40.7674,-73.9177,NY
4815,40.8613,-73.9277,NY
4816,40.7731,-73.9486,NY
4817,40.8602,-73.9139,NY
4818,40.869,-73.8921,NY
4819,40.778,-73.9821,NY
4820,40.7407,-73.9798,NY
4821,40.6879,-73.9783,NY
4822,40.7258,-73.9885,NY
4823,40.7247,-73.984,NY
